Index,Value
1364,24.3
1365,24.9
1366,24.8
1367,24.5
1368,24.6
1369,24.1
1370,21.5
1371,19.5
1372,19.3
1373,17.6
1374,16.5
1375,13.7
1376,12.5
1377,13.0
1378,15.0
1379,19.4
1380,24.3
1381,23.6
1382,30.3
1383,35.3
1384,31.5
1385,33.0
1386,32.4
1387,30.2
1388,28.0
1389,25.2
1390,26.6
1391,27.3
1392,27.5
1393,26.8
1394,24.2
1395,18.3
1396,15.1
1397,13.8
1398,9.3
1399,10.9
1400,13.7
1401,17.0
1402,19.6
1403,10.6
1404,7.2
1405,4.7
1406,4.0
1407,4.8
1408,6.0
1409,6.0
1410,5.8
1411,5.6
1412,5.7
1413,6.5
1414,6.9
1415,6.6
1416,5.4
1417,4.9
1418,4.6
1419,4.3
1420,4.3
1421,4.7
1422,4.8
1423,4.9
1424,5.5
1425,5.3
1426,5.3
1427,6.2
1428,8.4
1429,7.8
1430,8.6
1431,9.0
1432,9.1
1433,9.7
1434,13.6
1435,13.2
1436,13.3
1437,13.4
1438,12.9
1439,12.8
1440,13.6
1441,11.6
1442,8.7
1443,7.4
1444,8.5
1445,11.9
1446,11.6
1447,11.3
1448,13.0
1449,14.8
1450,16.4
1451,15.3
1452,14.9
1453,14.0
1454,12.8
1455,11.7
1456,10.5
1457,9.7
1458,9.3
1459,9.2
1460,8.4
1461,8.8
1462,10.0
1463,10.0
1464,10.6
1465,13.4
1466,13.7
1467,14.7
1468,14.4
1469,12.7
1470,10.8
1471,11.3
1472,10.2
1473,10.4
1474,10.1
1475,12.7
1476,16.6
1477,16.9
1478,16.6
1479,19.6
1480,18.3
1481,12.6
1482,8.7
1483,7.6
1484,6.7
1485,6.4
1486,5.8
1487,5.9
1488,6.0
1489,5.7
1490,5.1
1491,5.6
1492,6.0
1493,5.7
1494,7.3
1495,7.6
1496,7.8
1497,6.6
1498,6.0
1499,6.9
1500,6.3
1501,6.6
1502,6.5
1503,7.3
1504,8.7
1505,9.3
1506,9.2
1507,11.2
1508,10.8
1509,9.8
1510,10.1
1511,11.2
1512,12.3
1513,14.6
1514,12.1
1515,11.8
1516,11.4
1517,9.3
1518,7.7
1519,7.7
1520,5.7
1521,5.2
1522,5.3
1523,11.9
1524,11.3
1525,12.1
1526,15.1
1527,15.4
1528,14.1
1529,14.2
1530,14.0
1531,16.0
1532,15.5
1533,15.3
1534,16.0
1535,17.0
1536,17.2
1537,18.4
1538,9.7
1539,6.0
1540,4.6
1541,4.4
1542,3.8
1543,4.1
1544,4.1
1545,4.4
1546,4.6
1547,5.4
1548,9.6
1549,10.0
1550,14.1
1551,15.2
1552,17.6
1553,16.1
1554,14.7
1555,14.5
1556,15.1
1557,17.8
1558,19.0
1559,20.4
1560,16.2
1561,10.4
1562,5.9
1563,6.7
1564,8.6
1565,11.0
1566,12.1
1567,14.6
1568,17.9
1569,14.0
1570,11.8
1571,12.1
1572,13.2
1573,13.0
1574,12.6
1575,13.1
1576,14.4
1577,15.2
1578,16.2
1579,17.4
1580,16.8
1581,17.3
1582,17.6
1583,17.2
1584,17.7
1585,16.6
1586,15.1
1587,14.9
1588,14.6
1589,14.5
1590,14.8
1591,16.2
1592,36.0
1593,19.1
1594,16.5
1595,16.4
1596,17.9
1597,22.7
1598,26.1
1599,28.1
1600,26.2
1601,29.6
1602,32.2
1603,39.3
1604,37.8
1605,34.0
1606,31.2
1607,28.9
1608,28.6
1609,28.6
1610,30.0
1611,34.3
1612,30.3
1613,30.0
1614,22.0
1615,19.7
1616,27.4
1617,26.7
1618,32.2
1619,27.1
1620,30.0
1621,22.5
1622,18.7
1623,18.9
1624,19.4
1625,19.9
1626,19.3
1627,19.9
1628,18.6
1629,18.2
1630,17.4
1631,18.0
1632,17.2
1633,15.1
1634,13.9
1635,13.3
1636,14.1
1637,15.7
1638,17.6
1639,18.4
1640,17.0
1641,15.3
1642,14.3
1643,13.7
1644,13.8
1645,12.9
1646,12.5
1647,12.4
1648,11.2
1649,10.7
1650,10.5
1651,8.5
1652,9.1
1653,4.0
1654,1.7
1655,2.1
1656,2.7
1657,4.3
1658,5.6
1659,5.2
1660,5.4
1661,5.6
1662,5.4
1663,4.9
1664,4.4
1665,4.0
1666,4.1
1667,4.0
1668,3.6
1669,4.0
1670,5.5
1671,5.2
1672,8.8
1673,5.5
1674,4.2
1675,6.7
1676,7.8
1677,3.9
1678,4.7
1679,6.3
1680,9.2
1681,10.7
