,State Code,County Code,County Code,Parameter Code,Latitude,Longitude,Date Local,Time Local,Date GMT,Time GMT,Parameter Name,Sample Measurement,County Name
33790,55,79,79,42401,43.060975,-87.913504,2020-01-04,20:00,2020-01-05,02:00,Sulfur dioxide,-0.2,Milwaukee
33791,55,79,79,42401,43.060975,-87.913504,2020-01-04,21:00,2020-01-05,03:00,Sulfur dioxide,-0.2,Milwaukee
33792,55,79,79,42401,43.060975,-87.913504,2020-01-04,22:00,2020-01-05,04:00,Sulfur dioxide,-0.2,Milwaukee
33793,55,79,79,42401,43.060975,-87.913504,2020-01-04,23:00,2020-01-05,05:00,Sulfur dioxide,-0.2,Milwaukee
33794,55,79,79,42401,43.060975,-87.913504,2020-01-05,00:00,2020-01-05,06:00,Sulfur dioxide,-0.2,Milwaukee
33795,55,79,79,42401,43.060975,-87.913504,2020-01-05,01:00,2020-01-05,07:00,Sulfur dioxide,-0.2,Milwaukee
33796,55,79,79,42401,43.060975,-87.913504,2020-01-05,03:00,2020-01-05,09:00,Sulfur dioxide,-0.3,Milwaukee
33797,55,79,79,42401,43.060975,-87.913504,2020-01-05,04:00,2020-01-05,10:00,Sulfur dioxide,-0.3,Milwaukee
33798,55,79,79,42401,43.060975,-87.913504,2020-01-05,05:00,2020-01-05,11:00,Sulfur dioxide,-0.3,Milwaukee
33799,55,79,79,42401,43.060975,-87.913504,2020-01-05,06:00,2020-01-05,12:00,Sulfur dioxide,-0.2,Milwaukee
33800,55,79,79,42401,43.060975,-87.913504,2020-01-05,07:00,2020-01-05,13:00,Sulfur dioxide,-0.2,Milwaukee
33801,55,79,79,42401,43.060975,-87.913504,2020-01-05,08:00,2020-01-05,14:00,Sulfur dioxide,-0.2,Milwaukee
33802,55,79,79,42401,43.060975,-87.913504,2020-01-05,09:00,2020-01-05,15:00,Sulfur dioxide,-0.2,Milwaukee
33803,55,79,79,42401,43.060975,-87.913504,2020-01-05,10:00,2020-01-05,16:00,Sulfur dioxide,-0.1,Milwaukee
33804,55,79,79,42401,43.060975,-87.913504,2020-01-05,11:00,2020-01-05,17:00,Sulfur dioxide,-0.1,Milwaukee
33805,55,79,79,42401,43.060975,-87.913504,2020-01-05,12:00,2020-01-05,18:00,Sulfur dioxide,0.0,Milwaukee
33806,55,79,79,42401,43.060975,-87.913504,2020-01-05,13:00,2020-01-05,19:00,Sulfur dioxide,0.0,Milwaukee
33807,55,79,79,42401,43.060975,-87.913504,2020-01-05,14:00,2020-01-05,20:00,Sulfur dioxide,0.0,Milwaukee
33808,55,79,79,42401,43.060975,-87.913504,2020-01-05,15:00,2020-01-05,21:00,Sulfur dioxide,0.0,Milwaukee
33809,55,79,79,42401,43.060975,-87.913504,2020-01-05,16:00,2020-01-05,22:00,Sulfur dioxide,-0.1,Milwaukee
33810,55,79,79,42401,43.060975,-87.913504,2020-01-05,17:00,2020-01-05,23:00,Sulfur dioxide,-0.1,Milwaukee
33811,55,79,79,42401,43.060975,-87.913504,2020-01-05,18:00,2020-01-06,00:00,Sulfur dioxide,-0.1,Milwaukee
33812,55,79,79,42401,43.060975,-87.913504,2020-01-05,19:00,2020-01-06,01:00,Sulfur dioxide,-0.2,Milwaukee
33813,55,79,79,42401,43.060975,-87.913504,2020-01-05,20:00,2020-01-06,02:00,Sulfur dioxide,-0.2,Milwaukee
