Index,Value
1165,7.6
1166,7.9
1167,8.2
1168,8.0
1169,8.1
1170,8.6
1171,8.9
1172,9.8
1173,9.6
1174,10.1
1175,11.0
1176,10.5
1177,9.2
1178,8.6
1179,9.4
1180,9.7
1181,10.2
1182,11.6
1183,13.0
1184,13.3
1185,14.2
1186,14.8
1187,15.9
1188,17.5
1189,18.0
1190,16.0
1191,16.1
1192,18.3
1193,20.3
1194,19.7
1195,19.6
1196,17.4
1197,18.7
1198,17.9
1199,17.9
1200,19.6
1201,21.1
1202,21.3
1203,22.0
1204,22.0
1205,22.8
1206,21.8
1207,18.7
1208,17.6
1209,17.0
1210,16.6
1211,17.3
1212,17.3
1213,17.8
1214,18.4
1215,19.2
1216,21.3
1217,22.8
1218,24.7
1219,29.1
1220,31.0
1221,31.2
1222,28.3
1223,27.3
1224,25.6
1225,24.1
1226,23.0
1227,22.9
1228,25.1
1229,24.7
1230,22.5
1231,20.6
1232,16.0
1233,13.5
1234,13.3
1235,17.7
1236,22.0
1237,22.0
1238,21.3
1239,19.4
1240,16.4
1241,16.2
1242,15.1
1243,14.2
1244,14.0
1245,14.2
1246,14.4
1247,14.7
1248,13.4
1249,13.8
1250,15.8
1251,17.8
1252,18.2
1253,16.9
1254,12.7
1255,13.2
1256,14.5
1257,15.3
1258,15.8
1259,15.5
1260,16.8
1261,16.9
1262,15.9
1263,13.7
1264,12.7
1265,10.7
1266,9.5
1267,7.3
1268,6.6
1269,8.3
1270,7.6
1271,6.1
1272,4.6
1273,3.2
1274,2.7
1275,3.6
1276,4.1
1277,3.3
1278,2.4
1279,1.7
1280,1.4
1281,1.1
1282,1.1
1283,1.1
1284,1.4
1285,2.2
1286,3.8
1287,3.9
1288,4.3
1289,4.0
1290,2.4
1291,1.1
1292,0.7
1293,0.6
1294,0.5
1295,0.6
1296,0.8
1297,1.2
1298,2.0
1299,1.5
1300,1.4
1301,1.4
1302,2.0
1303,2.0
1304,2.0
1305,2.0
1306,2.1
1307,2.2
1308,2.3
1309,2.4
1310,2.5
1311,2.4
1312,2.7
1313,2.4
1314,2.3
1315,2.4
1316,3.1
1317,3.4
1318,3.6
1319,3.6
1320,3.9
1321,4.3
1322,4.4
1323,4.7
1324,4.7
1325,4.3
1326,3.5
1327,3.4
1328,3.6
1329,3.4
1330,3.0
1331,3.1
1332,3.3
1333,5.1
1334,6.2
1335,6.7
1336,6.2
1337,6.4
1338,7.7
1339,9.3
1340,10.5
1341,11.6
1342,13.1
1343,14.1
1344,14.0
1345,13.7
1346,13.5
1347,11.9
1348,10.8
1349,9.8
1350,9.9
1351,8.0
1352,6.4
1353,5.8
1354,6.1
1355,5.9
1356,7.9
1357,10.4
1358,10.4
1359,7.4
1360,7.3
1361,8.0
1362,8.5
1363,9.6
1364,11.1
1365,13.0
1366,14.3
1367,15.2
1368,15.6
1369,15.6
1370,15.8
1371,15.6
1372,15.0
1373,13.3
1374,11.7
1375,8.4
1376,8.1
1377,7.4
1378,5.6
1379,4.6
1380,5.9
1381,5.8
1382,5.6
1383,6.1
1384,6.8
1385,6.9
1386,6.8
1387,6.7
1388,8.4
1389,8.8
1390,9.1
1391,10.0
1392,11.6
1393,14.0
1394,15.1
1395,17.3
1396,17.7
1397,13.2
1398,9.6
1399,12.0
1400,10.2
1401,5.2
1402,4.5
1403,5.1
1404,2.1
1405,3.0
1406,2.3
1407,3.5
1408,4.0
1409,3.7
1410,3.6
1411,3.2
1412,3.0
1413,3.1
1414,3.2
1415,3.7
1416,3.5
1417,3.4
1418,3.6
1419,3.3
1420,2.9
1421,2.8
1422,2.6
1423,2.4
1424,2.4
1425,2.6
1426,2.8
1427,2.9
1428,3.0
1429,3.0
1430,3.2
1431,3.4
1432,3.5
1433,3.6
1434,3.5
1435,3.7
1436,4.1
1437,4.5
1438,5.1
1439,5.4
1440,5.7
1441,5.8
1442,6.2
1443,5.8
1444,5.2
1445,4.9
1446,5.0
1447,5.4
1448,5.8
1449,6.5
1450,7.1
1451,8.8
1452,9.5
1453,9.6
1454,9.7
1455,10.1
1456,10.2
1457,10.8
1458,11.3
1459,11.7
1460,12.3
1461,12.4
1462,12.6
1463,12.0
1464,11.7
1465,11.2
1466,10.6
1467,9.4
1468,8.3
1469,7.3
1470,7.6
1471,7.7
1472,6.3
1473,5.3
1474,4.6
1475,3.8
1476,3.6
1477,3.5
1478,3.5
1479,3.6
1480,3.8
1481,3.9
1482,4.1
1483,4.4
1484,4.3
1485,3.9
1486,3.8
1487,3.7
1488,3.7
1489,3.7
1490,3.8
1491,3.8
1492,3.4
1493,3.5
1494,3.3
1495,3.2
1496,3.1
1497,2.8
1498,2.6
1499,2.5
1500,2.5
1501,2.6
1502,2.7
1503,3.1
1504,3.1
1505,3.1
1506,2.9
1507,3.2
1508,3.7
1509,3.8
1510,4.1
1511,3.6
1512,3.7
1513,3.5
1514,3.5
1515,3.4
1516,3.3
1517,3.1
1518,3.2
1519,2.2
1520,1.3
1521,1.1
1522,1.3
1523,1.6
1524,1.6
1525,1.7
1526,1.6
1527,1.5
1528,1.9
1529,1.6
1530,1.9
1531,2.2
1532,1.9
1533,2.1
1534,2.5
1535,2.4
1536,2.7
1537,2.8
1538,3.3
1539,2.8
1540,2.9
1541,2.9
1542,3.3
1543,3.0
1544,2.4
1545,2.5
1546,2.0
1547,1.3
1548,1.3
1549,1.4
1550,1.4
1551,1.5
1552,1.2
1553,1.5
1554,1.9
1555,3.5
1556,3.2
1557,3.2
1558,4.3
1559,4.9
1560,4.9
1561,4.1
1562,3.5
1563,3.0
1564,3.1
1565,3.3
1566,3.4
1567,3.1
1568,3.3
1569,3.8
1570,4.8
1571,5.9
1572,6.7
1573,7.6
1574,9.6
1575,12.3
1576,12.9
1577,13.6
1578,14.4
1579,14.5
1580,14.8
1581,15.2
1582,15.8
1583,16.2
1584,16.9
1585,18.3
1586,18.5
1587,17.2
1588,14.7
1589,13.4
1590,11.8
1591,11.1
1592,9.1
1593,5.7
1594,3.6
1595,2.6
1596,2.4
1597,2.5
1598,2.4
1599,2.6
1600,2.0
1601,1.8
1602,1.8
1603,1.9
1604,2.1
1605,2.3
1606,3.1
1607,3.6
1608,4.0
1609,5.2
1610,5.7
1611,5.9
1612,6.0
1613,7.0
1614,7.9
1615,9.2
1616,11.1
1617,11.2
1618,11.3
1619,12.4
1620,15.1
1621,19.1
1622,23.2
1623,30.5
1624,31.1
1625,29.2
1626,27.0
1627,25.8
1628,24.3
1629,21.8
1630,20.0
1631,18.4
1632,17.4
1633,17.7
1634,17.4
1635,16.8
1636,12.6
1637,9.7
1638,7.8
1639,9.2
1640,10.4
1641,9.4
1642,11.6
1643,17.6
1644,20.7
1645,18.6
1646,15.8
1647,15.4
1648,15.5
1649,14.6
1650,11.0
1651,8.0
1652,6.5
1653,7.1
1654,4.0
1655,3.3
1656,3.3
1657,3.1
1658,2.3
1659,1.1
1660,0.3
1661,0.2
1662,0.4
1663,0.6
1664,1.1
1665,1.2
1666,1.5
1667,1.6
1668,1.6
1669,1.5
1670,1.4
1671,1.5
1672,1.7
1673,2.6
1674,3.2
1675,3.3
1676,4.3
1677,6.3
1678,7.5
1679,6.8
1680,4.0
1681,2.8
1682,2.9
1683,3.1
1684,3.2
1685,3.0
1686,2.7
1687,2.4
1688,2.3
1689,2.4
1690,2.4
1691,2.2
1692,2.2
1693,2.4
1694,2.6
1695,2.9
1696,3.1
1697,3.5
1698,3.6
1699,3.6
1700,3.7
1701,4.1
1702,4.5
1703,5.4
1704,5.4
1705,6.3
1706,7.2
1707,8.3
1708,9.2
1709,9.4
1710,8.6
1711,7.8
1712,7.0
1713,7.2
1714,7.5
1715,7.2
1716,5.6
1717,5.3
1718,5.7
1719,5.3
1720,4.5
1721,4.3
1722,4.4
1723,4.3
1724,4.2
1725,3.9
1726,3.5
1727,3.1
1728,2.8
1729,3.2
1730,3.3
1731,3.3
1732,3.3
1733,3.4
1734,3.3
1735,3.2
1736,3.0
1737,3.1
1738,3.1
1739,2.8
1740,2.7
1741,2.2
1742,2.2
1743,2.5
1744,3.0
1745,2.5
1746,2.9
1747,2.7
1748,2.5
1749,2.7
1750,2.7
1751,2.7
1752,2.6
1753,2.5
1754,2.6
1755,2.5
1756,2.4
1757,2.4
1758,2.4
1759,2.4
1760,2.4
1761,2.5
1762,2.6
1763,2.8
1764,3.1
1765,3.1
1766,3.4
1767,3.4
1768,3.6
1769,3.9
1770,3.9
1771,3.9
1772,4.0
1773,4.2
1774,4.2
1775,4.7
1776,4.4
1777,4.2
1778,4.0
1779,4.1
1780,3.9
1781,3.6
1782,4.0
1783,4.2
1784,4.3
1785,4.6
1786,4.7
1787,5.0
1788,4.8
1789,4.7
1790,4.8
1791,4.9
1792,5.1
1793,5.2
1794,5.5
1795,5.8
1796,6.1
1797,6.4
1798,6.8
1799,7.1
1800,7.6
1801,7.5
1802,7.1
1803,7.2
1804,6.8
1805,6.4
1806,5.6
1807,5.0
1808,4.9
1809,4.6
1810,4.2
1811,4.3
1812,3.9
1813,3.7
1814,4.2
1815,4.3
1816,4.5
1817,4.5
1818,4.3
1819,4.0
1820,3.8
1821,3.6
1822,3.7
1823,3.7
1824,3.7
1825,3.6
1826,3.6
1827,3.5
1828,3.3
1829,3.5
1830,3.0
1831,2.7
1832,2.5
1833,2.5
1834,2.5
1835,2.1
1836,2.1
1837,1.9
1838,1.9
1839,1.9
1840,1.8
1841,1.7
1842,2.2
1843,2.5
1844,2.5
1845,2.5
1846,2.5
1847,2.5
1848,2.3
1849,2.5
1850,2.8
1851,3.0
1852,3.0
1853,2.6
1854,2.6
1855,2.7
1856,3.0
1857,3.2
1858,3.2
1859,3.2
1860,2.9
1861,3.0
1862,3.1
1863,3.3
1864,3.7
1865,4.2
1866,5.5
1867,5.8
1868,6.0
1869,6.5
1870,7.8
1871,8.0
1872,7.6
1873,8.1
1874,11.2
1875,9.9
1876,7.8
1877,7.3
1878,6.3
1879,5.5
1880,5.2
1881,5.5
1882,6.1
1883,6.3
1884,7.5
1885,6.4
1886,7.2
1887,7.6
1888,8.1
1889,8.1
1890,8.2
1891,8.6
1892,8.8
1893,8.1
1894,8.2
1895,8.7
1896,7.5
1897,7.0
1898,6.6
1899,6.0
1900,5.7
1901,5.4
1902,5.0
1903,5.0
1904,4.6
1905,4.5
1906,4.4
1907,4.6
1908,4.7
1909,4.4
1910,4.5
1911,5.0
1912,5.8
1913,6.2
1914,5.9
1915,5.5
1916,5.4
1917,5.3
1918,5.4
1919,5.2
1920,5.4
1921,5.5
1922,5.5
1923,5.6
1924,5.9
1925,7.2
1926,8.1
1927,5.8
1928,3.3
1929,2.2
1930,2.3
1931,2.5
1932,2.7
1933,2.8
1934,2.9
1935,3.4
1936,5.7
1937,8.1
1938,8.6
1939,8.4
1940,8.5
1941,8.7
1942,9.4
1943,9.1
1944,9.2
1945,10.8
1946,13.3
1947,14.7
1948,15.4
1949,15.4
1950,14.6
1951,12.3
1952,9.7
1953,8.7
1954,8.1
1955,8.0
1956,7.9
1957,8.2
1958,9.0
1959,8.8
1960,9.1
1961,9.7
1962,10.4
1963,10.1
1964,9.7
1965,9.7
1966,9.5
1967,7.5
1968,4.4
1969,3.9
1970,4.8
1971,6.2
1972,7.2
1973,6.6
1974,5.5
1975,4.1
1976,3.0
1977,1.3
1978,0.9
1979,0.9
1980,0.9
1981,0.9
1982,1.2
1983,0.5
1984,0.3
1985,0.3
1986,0.5
1987,0.6
1988,0.5
1989,0.5
1990,0.5
1991,0.7
1992,1.1
1993,1.6
1994,2.1
1995,2.2
1996,2.3
1997,2.6
1998,2.6
1999,2.6
2000,2.6
2001,2.8
2002,2.7
2003,2.6
2004,3.0
2005,2.9
2006,2.6
2007,2.5
2008,2.4
2009,2.8
2010,3.2
2011,2.7
2012,2.3
2013,2.2
2014,2.3
2015,1.5
2016,1.4
2017,1.4
2018,1.5
2019,1.1
2020,1.0
2021,0.9
2022,0.7
2023,0.5
2024,0.6
2025,0.6
2026,0.6
2027,0.8
2028,0.9
2029,1.0
2030,1.6
2031,1.9
