Index,Value
1455,8.4
1456,7.8
1457,7.9
1458,8.7
1459,8.8
1460,9.7
1461,10.7
1462,12.2
1463,14.8
1464,15.5
1465,11.7
1466,8.8
1467,7.7
1468,8.3
1469,8.2
1470,8.3
1471,8.4
1472,10.3
1473,12.7
1474,17.8
1475,21.6
1476,22.1
1477,28.7
1478,23.7
1479,23.2
1480,21.5
1481,17.1
1482,17.0
1483,16.2
1484,18.0
1485,18.0
1486,18.1
1487,15.2
1488,17.2
1489,25.4
1490,16.3
1491,14.5
1492,12.6
1493,11.0
1494,11.0
1495,12.1
1496,12.4
1497,12.3
1498,20.9
1499,20.7
1500,18.5
1501,15.9
1502,16.8
1503,18.1
1504,20.3
1505,21.3
1506,19.5
1507,18.3
1508,16.2
1509,14.5
1510,12.7
1511,11.4
1512,11.3
1513,12.4
1514,13.3
1515,12.8
1516,11.5
1517,8.9
1518,8.6
1519,13.0
1520,14.4
1521,14.6
1522,29.0
1523,25.0
1524,19.9
1525,18.4
1526,19.8
1527,23.2
1528,22.9
1529,24.3
1530,25.6
1531,29.5
1532,31.4
1533,31.3
1534,30.9
1535,30.3
1536,29.3
1537,28.0
1538,28.1
1539,29.2
1540,39.6
1541,45.1
1542,35.1
1543,29.9
1544,30.9
1545,34.1
1546,29.8
1547,24.6
1548,15.6
1549,15.4
1550,16.8
1551,18.9
1552,19.9
1553,19.0
1554,18.2
1555,17.7
1556,17.3
1557,16.8
1558,16.9
1559,16.7
1560,16.6
1561,15.2
1562,13.6
1563,13.7
1564,14.4
1565,15.4
1566,16.2
1567,15.0
1568,15.2
1569,14.1
1570,12.8
1571,10.6
1572,10.1
1573,10.6
1574,10.8
1575,9.4
1576,9.9
1577,4.9
1578,3.2
1579,3.3
1580,3.3
1581,3.6
1582,4.1
1583,4.8
1584,5.4
1585,5.3
1586,4.7
1587,5.1
1588,4.9
1589,4.2
1590,4.1
1591,3.7
1592,3.7
1593,3.5
1594,5.6
1595,9.8
1596,5.7
1597,5.2
1598,5.4
1599,4.9
1600,3.4
1601,3.3
1602,3.5
1603,3.9
1604,5.0
1605,5.7
1606,8.1
1607,9.8
1608,10.3
1609,10.9
1610,9.9
1611,9.5
1612,8.7
